snapped_at,price,market_cap,total_volume
2016-02-23 00:00:00 UTC,5.612091439849516,433593972.8044955,13534870.66434678
2016-02-24 00:00:00 UTC,6.134381259039694,474102955.51858103,11396482.659191374
2016-02-25 00:00:00 UTC,5.93625743323269,458942242.84471726,20614025.807056963
2016-02-26 00:00:00 UTC,5.897351626440898,456082096.8564275,9515283.257397331
2016-02-27 00:00:00 UTC,6.357091762158404,491795616.48932266,8967228.051799431
2016-02-28 00:00:00 UTC,6.440650848847282,498424354.01221955,9683081.005927766
2016-02-29 00:00:00 UTC,6.312028458049726,488620056.2443799,7546069.554011689
2016-03-01 00:00:00 UTC,7.560157049617909,585403826.3853717,20945587.168326743
2016-03-02 00:00:00 UTC,8.398318163034869,650547162.2177418,29743237.911609612
2016-03-03 00:00:00 UTC,9.504937042998197,736507630.9102448,40441406.846499346
2016-03-04 00:00:00 UTC,10.03776475108964,778040245.1399581,35604151.84878607
2016-03-05 00:00:00 UTC,10.93519773927983,847886363.7817264,54303350.00956653
2016-03-06 00:00:00 UTC,10.96466178163567,850440219.9342833,41487265.46159489
2016-03-07 00:00:00 UTC,9.397469868813554,729122199.5218774,31891736.915083926
2016-03-08 00:00:00 UTC,9.800690787314164,760648959.2261459,26473661.601431258
2016-03-09 00:00:00 UTC,11.97157975649351,929438076.2759757,28637679.638494223
2016-03-10 00:00:00 UTC,11.2064229700308,870327228.7272445,26154096.467449
2016-03-11 00:00:00 UTC,11.20893669288255,870802676.0308328,21083465.444312476
2016-03-12 00:00:00 UTC,13.37620667356022,1039511436.0395219,49863322.38648788
2016-03-13 00:00:00 UTC,14.89359978457807,1157819808.965224,41625885.68412731
2016-03-14 00:00:00 UTC,12.28982460670519,955721344.4457039,56738456.43221119
2016-03-15 00:00:00 UTC,12.966897673599,1008754617.7585647,30654519.10842079
2016-03-16 00:00:00 UTC,12.52943314528079,975104638.0634549,23016882.43185901
2016-03-17 00:00:00 UTC,10.956232214701,856001603.1676563,41222397.150388725
2016-03-18 00:00:00 UTC,10.79765033887468,843946887.9342747,56331932.49799413
2016-03-19 00:00:00 UTC,10.43953586817164,816289545.7437397,26241552.22233686
2016-03-20 00:00:00 UTC,10.21749097388716,799245003.4284257,17365910.955602583
2016-03-21 00:00:00 UTC,11.85112269425594,927407651.003754,28692538.03850463
2016-03-22 00:00:00 UTC,11.31742767517068,886765230.0935057,19752147.756938808
2016-03-23 00:00:00 UTC,12.40319150724304,972225642.275035,19194415.657153998
2016-03-24 00:00:00 UTC,11.12762218636002,872598276.4440267,25440037.393962998
2016-03-25 00:00:00 UTC,10.64069143211582,834753145.0583116,13369781.43339712
2016-03-26 00:00:00 UTC,10.96552244468764,860590847.122157,9099232.99988865
2016-03-27 00:00:00 UTC,10.37751681820161,814770808.1488085,16296116.833151689
2016-03-28 00:00:00 UTC,11.67625154039094,917099302.4921898,23146182.980729047
2016-03-29 00:00:00 UTC,11.73817083046575,922332031.7043784,17227685.66894123
2016-03-30 00:00:00 UTC,11.88228675953419,934038009.0318996,18966041.620488863
2016-03-31 00:00:00 UTC,11.35463054290018,892916961.5825855,14483801.493105622
2016-04-01 00:00:00 UTC,11.63607180334684,915415691.5298438,11085851.666571325
2016-04-02 00:00:00 UTC,11.5639776320382,910108352.6203126,8250251.46099724
2016-04-03 00:00:00 UTC,11.51238012010477,906254482.4679867,6190954.954391588
2016-04-04 00:00:00 UTC,11.18688123888369,881135506.2361231,8612716.039295983
2016-04-05 00:00:00 UTC,10.41948468988903,821026031.4553995,19160809.10508679
2016-04-06 00:00:00 UTC,10.66622342007389,840796803.7682226,16326497.505610662
2016-04-07 00:00:00 UTC,10.0295684039377,790923840.975488,12647730.142575275
2016-04-08 00:00:00 UTC,9.758944911021473,769898368.4666554,14041839.904038262
2016-04-09 00:00:00 UTC,9.899719595415823,781106339.0553539,12961939.644313943
2016-04-10 00:00:00 UTC,8.814617175830122,695943784.1793737,42148631.996420056
2016-04-11 00:00:00 UTC,8.66829211893249,684660770.877576,14850316.572718466
2016-04-12 00:00:00 UTC,7.51681223420342,593949307.4480366,22286939.435105387
2016-04-13 00:00:00 UTC,8.015604593105122,633611436.0474921,30653780.43975513
2016-04-14 00:00:00 UTC,8.43365602127963,666925784.5002216,13178565.115089094
2016-04-15 00:00:00 UTC,8.20613745870167,649194329.0397049,11510142.230195371
2016-04-16 00:00:00 UTC,8.555981966976974,677141041.3390801,9164981.891612116
2016-04-17 00:00:00 UTC,9.323170276346234,738147546.3926145,23406128.933429755
2016-04-18 00:00:00 UTC,8.960482405053712,709720474.7865463,20650475.766265374
2016-04-19 00:00:00 UTC,8.696773038727313,689106961.8888905,11931697.805021903
2016-04-20 00:00:00 UTC,8.484150722584234,672532357.9918683,14929127.402227022
2016-04-21 00:00:00 UTC,8.11104074507033,643204549.648147,12241737.003326477
2016-04-22 00:00:00 UTC,7.855106665179344,623163882.7267805,12838519.618996318
2016-04-23 00:00:00 UTC,8.377192623957283,664843804.3114134,14263735.838354647
2016-04-24 00:00:00 UTC,7.995361207240304,634792414.6359913,10251449.903605143
2016-04-25 00:00:00 UTC,7.812751656077315,620380381.4729422,9849771.90571352
2016-04-26 00:00:00 UTC,7.424663266229029,589953549.0718942,17588527.338440873
2016-04-27 00:00:00 UTC,7.724694549946334,614038719.7664939,18898653.05760324
2016-04-28 00:00:00 UTC,7.250216005225782,576551379.9087085,10503191.403122593
2016-04-29 00:00:00 UTC,7.47581760975781,594731702.4822702,8232651.035704131
2016-04-30 00:00:00 UTC,8.892970091837213,707751631.3173722,36023474.61132939
2016-05-01 00:00:00 UTC,8.832454372832895,703213705.2833785,16329848.834566616
2016-05-02 00:00:00 UTC,10.10782116866719,805073117.8028661,40531647.2594358
2016-05-03 00:00:00 UTC,9.285335810954495,739862094.2932651,20068196.22374318
2016-05-04 00:00:00 UTC,9.414136136064808,750420702.3036536,16758119.374866204
2016-05-05 00:00:00 UTC,9.827130178456441,783653892.6075463,17630163.279848542
2016-05-06 00:00:00 UTC,9.277042146778028,740079043.0208727,20206557.47556278
2016-05-07 00:00:00 UTC,9.381202893584621,748684467.9155403,10242971.602412278
2016-05-08 00:00:00 UTC,9.52920206226682,760794311.5000647,14850766.415806817
2016-05-09 00:00:00 UTC,9.353276545574158,747045608.4385856,10349090.132607356
2016-05-10 00:00:00 UTC,9.350283703928604,747107780.4041426,8837274.15169184
2016-05-11 00:00:00 UTC,9.981302920467385,797843002.2628187,14650764.255450204
2016-05-12 00:00:00 UTC,10.091492287586432,806976736.4777818,22804335.07313709
2016-05-13 00:00:00 UTC,10.585661577212786,846829870.6061078,27489270.96990509
2016-05-14 00:00:00 UTC,10.176098567981153,814388813.0253446,18055946.18486381
2016-05-15 00:00:00 UTC,9.960446892869543,797447113.6994009,8453161.311741682
2016-05-16 00:00:00 UTC,11.1336459827202,891725938.6611807,27963225.28498735
2016-05-17 00:00:00 UTC,12.157137161266911,974091672.7174443,36364157.81238995
2016-05-18 00:00:00 UTC,13.35361430554958,1070392165.1001045,62651459.72818858
2016-05-19 00:00:00 UTC,14.71832475600216,1180254102.1753519,53477909.077545226
2016-05-20 00:00:00 UTC,13.69368343400459,1098527825.600999,48337340.57185815
2016-05-21 00:00:00 UTC,13.99924843857703,1123480271.01703,24426995.172922097
2016-05-22 00:00:00 UTC,14.248986066415835,1143985930.6592457,17413663.620256484
2016-05-23 00:00:00 UTC,13.23503660198636,1063005899.322382,21271913.57732469
2016-05-24 00:00:00 UTC,12.66434299000911,1017513902.0341961,41166028.01368196
2016-05-25 00:00:00 UTC,12.50426452924122,1005116816.0568345,25364775.557130534
2016-05-26 00:00:00 UTC,12.498353409631168,1005043803.4223615,19032556.07440177
2016-05-27 00:00:00 UTC,11.19174476153149,900334792.3619336,53491048.64137498
2016-05-28 00:00:00 UTC,11.76324560569715,946689008.4566064,44051409.767962486
2016-05-29 00:00:00 UTC,12.38905213533701,997114649.2059603,26254518.55363852
2016-05-30 00:00:00 UTC,12.67843106889236,1021153612.0329038,13289827.482192438
2016-05-31 00:00:00 UTC,14.00927375901662,1128785731.519008,39491270.92023739
2016-06-01 00:00:00 UTC,13.857937834861247,1117038106.1276379,20161807.321217276
2016-06-02 00:00:00 UTC,13.77433887468257,1110747962.0861454,9543717.946969878
2016-06-03 00:00:00 UTC,13.8427358773047,1116709699.2231467,21310804.97545615
2016-06-04 00:00:00 UTC,13.697394260187224,1105420836.3746781,14233023.489212893
2016-06-05 00:00:00 UTC,13.970529067786634,1127904559.166551,9908484.139421096
2016-06-06 00:00:00 UTC,13.942005553967727,1126059079.2933497,7633717.194766483
2016-06-07 00:00:00 UTC,14.549216948648322,1175566661.3926558,19688483.52449011
2016-06-08 00:00:00 UTC,14.43177555298705,1166543234.5850925,14566862.117567817
2016-06-09 00:00:00 UTC,14.44062374394472,1167724056.8805668,6538415.617239344
2016-06-10 00:00:00 UTC,13.943733928604544,1127971788.6557844,9751904.43375697
2016-06-11 00:00:00 UTC,13.960460970231287,1129771063.2214296,9986576.468801256
2016-06-12 00:00:00 UTC,15.697007269686255,1270814827.7909074,34155133.25971257
2016-06-13 00:00:00 UTC,17.55275028575095,1421627594.3482137,33190471.728637412
2016-06-14 00:00:00 UTC,18.770374371361417,1520848128.9016523,57195562.16615153
2016-06-15 00:00:00 UTC,18.421853687438038,1493198806.5705338,16794245.386186022
2016-06-16 00:00:00 UTC,20.509400413759888,1663058590.2352068,33609803.05751324
2016-06-17 00:00:00 UTC,15.397397817568129,1249053416.9715872,176008430.131423
2016-06-18 00:00:00 UTC,11.197136666677007,908703581.3956258,121410542.50029658
2016-06-19 00:00:00 UTC,12.23058702890821,992977657.9993956,68987538.97211507
2016-06-20 00:00:00 UTC,11.814834520499266,959600009.086865,79924563.1953664
2016-06-21 00:00:00 UTC,12.984597875196858,1055028896.3957832,73815982.10368486
2016-06-22 00:00:00 UTC,12.737756210638716,1035382450.4098117,157698817.03531438
2016-06-23 00:00:00 UTC,13.676478995775716,1112128273.0865185,35210083.60811146
2016-06-24 00:00:00 UTC,13.94189690132606,1134160918.5765297,42975326.33415148
2016-06-25 00:00:00 UTC,14.276287720956573,1161808477.683748,13474760.65320482
2016-06-26 00:00:00 UTC,13.845029961871877,1127161866.113175,12716765.335899664
2016-06-27 00:00:00 UTC,13.932543491059052,1134738651.812568,9026418.664550114
2016-06-28 00:00:00 UTC,12.295660556232374,1001816707.4205686,38649828.67116688
2016-06-29 00:00:00 UTC,12.800496100256193,1043352935.7311049,24102058.67142671
2016-06-30 00:00:00 UTC,13.33562669996461,1087390815.1043506,25109656.26842844
2016-07-01 00:00:00 UTC,12.329645963731734,1005775062.8852906,16090108.050608601
2016-07-02 00:00:00 UTC,12.01798250397972,980549295.6466436,12572639.309558652
2016-07-03 00:00:00 UTC,11.825161030775883,965373887.5132511,8919743.27120069
2016-07-04 00:00:00 UTC,11.421738727166776,932812328.2042702,10816581.462869536
2016-07-05 00:00:00 UTC,10.540860504216047,861199508.1291671,40761274.601703286
2016-07-06 00:00:00 UTC,10.51055993812399,859068161.5290377,16042852.433356386
2016-07-07 00:00:00 UTC,10.098931265626275,825747093.0896322,13787778.16557356
2016-07-08 00:00:00 UTC,11.39547874677082,932118254.1453621,17821594.496114336
2016-07-09 00:00:00 UTC,10.99572234732321,899784687.8420677,14035737.806230836
